tweet_id	ses	timestamp	tweet_text	user_id	user_name	user_screen_name	tweet_loc_	user_loc_	off	resp	stereo
1588999970451247104	yes	Sat Nov 05 21:01:29 +0000 2022	BROKEBACK WE THE PEOPLE AMERICA 40 Yr Hi Inflation, Economy ZERO, Supply Chain Disaster, Criminals Rein, Unfit-DAs, Border Crisis, Education Ruined, IRS Guns, Citizens Homeless, Unconstitutional Mandates &amp; Censorship, Fossil Fuels ChokeD &amp; Child Indoctrination HIT THE ROAD BLUE	299236254	Apostle Spring	ApostleSpring		United States	no	none	['criminals  ', 'unfit  ', 'homeless  ', 'unconstitutional  ', 'indoctrination  ']
1582091725484756992	yes	Mon Oct 17 19:30:35 +0000 2022	@jasonselvig Did Donald kick him out of mar a largo because he is poor while trash?	1493727931830464514	Catherine	lapacabi		United States	yes	individual	['poor  ', 'trash  ']
1583974526106234881	yes	Sun Oct 23 00:12:10 +0000 2022	I really need to make friends or something my poor baby and I legit do nothing but stay home!	927210312826224645	Tanaiah🍂	TanaiahC		United States	no	individual	[]
1575267423414095872	yes	Wed Sep 28 23:33:15 +0000 2022	@CatholicDad7 You are why we have martyrs like Romero, to teach you to learn what “doing church from the standpoint of Christ in the poor” is supposed to mean.	700511375093841920	Conservatives Ruin Everything	dhconway1		United States	no	none	[]
1605359090670395393	yes	Wed Dec 21 00:26:48 +0000 2022	An audit of pedestrian safety in Dallas found that limited resources and funding have resulted in unmaintained crosswalks and pedestrian traffic signals. Poor infrastructure in addition to road designs that prioritize speed can be dangerous for pedestrians.	827637158555033600	USAFacts	USAFacts		United States	no	structural	[]
1573050287513751552	yes	Thu Sep 22 20:43:09 +0000 2022	@shiggiestitties @mayhembirb You poor bb	1271470013615087616	alex™️ day is in 8 days 👹	daboobies_		United States	yes	none	['poor  ', 'helpless  ']
1566072475775025159	yes	Sat Sep 03 14:35:49 +0000 2022	All kids come to the classroom with varying degrees of poor socialization habits from inept, poorly-equipped or well-meaning-but-naive parent and home situations and you have to try to have at least some of them in a position where they can learn what they don’t at home	1456399920	trashlord confessional	goblinpunk9		United States	no	individual	['poor socialization habits  ', 'inept parents  ', 'poorly-equipped parents  ', 'naive parents  ']
1634645362567675904	yes	Sat Mar 11 19:59:59 +0000 2023	@Anxsks For the love of all holy safety. Some day the poor will realize voting for the rich ain't where it's at.	898969898667446272	WooWho	WooWho5		United States	no	individual	['poor  ', 'uneducated  ', 'easily manipulated  ']
1599087004867735557	yes	Sat Dec 03 17:03:46 +0000 2022	@POTUS You serious? You know how many people are going broke and homeless????	1587021808515047424	Caleena Tarantino	CjisCjDeal		United States	no	none	[]
1587078070317584384	yes	Mon Oct 31 13:44:33 +0000 2022	@JustStop_Oil @cameraZoe Yes! Im glad i dont work or i might be the poor bastard who has to clean that up! Well done @JustStop_Oil!	1402691589768630272	Alex Severan	AlexSeveran		United States	yes	individual	['poor  ', 'uneducated  ', 'low-status job  ']
1607170708383358977	yes	Mon Dec 26 00:25:31 +0000 2022	@yamku__ poor guy looks so skinny	1246707204310183936	JackSometimes	Lil_juicex		United States	no	individual	[]
1582606651537825794	yes	Wed Oct 19 05:36:43 +0000 2022	@RonFilipkowski So people are lied they can vote 🗳 and nobody’s asking the actual voting places why they were allowed to vote in the first place ? It’s a new way to arrest and make money off of the poor people now in 2022 ? 🤦🏼‍♂️😪🤯😤🤬 https://t.co/k7e5MFwIA4	950554239184580608	#BTC	nthonyBurtila		United States	yes	structural	['poor  ', 'arrested  ', 'making money off the poor  ']
1610355430420615169	yes	Tue Jan 03 19:20:28 +0000 2023	@GrantCardone Or maybe check out the fact that the poor guy got hit right in the chest at a full speed collision.	88959097	Sandy Nelson	sksnelson		United States	no	individual	[]
1589276814270427136	yes	Sun Nov 06 15:21:34 +0000 2022	Poor latias plush https://t.co/6sJUu5luri	739282508479614977	Erik	MagicalHades		United States	no	none	[]
1603526595532177416	yes	Thu Dec 15 23:05:07 +0000 2022	@JohnLaw76 @NikkiHaleyFan02 All my friends work. You can’t generalize. For example, there are counties in Kentucky on which 97% of the people are on welfare. Can I then generalize that all white people are on welfare? No! My father went to Vietnam. We have lots of veterans who fought at wars. We earned it.	44999702	Bori405	Boricua405		United States	no	individual	['on welfare  ', 'generalization about people  ', 'lack of work ethic  ']
1579524145192505345	yes	Mon Oct 10 17:27:57 +0000 2022	@NekoSilver @RedmondBarry7 @NordickChad you don’t seem to care about inviduals rights when they’re homeless , poor , or in the workplace . How much freedom do you have when you literally live on the streets and have to beg for food ? Capitalism as a economic system is a monolith ; it’s an economic system	3439314136	ash	firekillerxxx		United States	no	structural	['homeless  ', 'poor  ', 'begging for food  ']
1579654073649106944	yes	Tue Oct 11 02:04:14 +0000 2022	@FoxNews Keep colluding with Putin and OPEC and hurting the working class to score political points.	1400075494285008902	FreeThoughts 🇺🇦	FootballRecru12		United States	no	structural	[]
1606211789204725760	yes	Fri Dec 23 08:55:07 +0000 2022	@ilove_aviation Do you now feel what inferior is Oppression of the poor Shutting up the heavens Babies in rubble	1588921246770765824	N	charley_newcomb		United States	yes	structural	['inferior  ', 'oppression of the poor  ']
1588598923090100225	yes	Fri Nov 04 18:27:52 +0000 2022	@TimRyan He actually lived the poor life and bettered himself through hard work. You have been living off of the people's payroll since you graduated from college. Maybe you could take a cue from him.	21914871	JOrgan	jorgan10s		United States	yes	individual	['living off welfare  ', 'poor life  ', 'hard work as a rarity  ']
1603565297608318977	yes	Fri Dec 16 01:38:54 +0000 2022	@GhostIdi @invaderalex @CountDankulaTV I'm a poor tho 😭	2307002678	Kuppy💜🤍💚🦕	Kuppycakemuffin		United States	no	individual	[]
1604946196077879296	yes	Mon Dec 19 21:06:06 +0000 2022	I AM NOT READY!! Dreaming of sunshine and sand in my toes 🏖. Frostbite warning, 10 mins is all takes. The poor animals and homeless 😢 💔 😞 https://t.co/vVmZjOOgoo	1382113592342933504	LolaLoveFans	LolaLove285		United States	no	none	[]
1616109415135854592	yes	Thu Jan 19 16:24:45 +0000 2023	@ruinsthefun @JonahFurman @JStein_WaPo Let me tell you something you aren't going to hear about in the mainstream media. We have in America today a working class whose weekly wages, adjusted for inflation, are LOWER than they were 50 years ago. Is that remotely acceptable to you? I don't think so. "Bernie Sanders"	1268598013	Lloyd	DrummondLloyd		United States	no	structural	[]
1619587249183813632	yes	Sun Jan 29 06:44:25 +0000 2023	@__Wait_for_it_ @peabojmusic1 @FightHaven if you wanna blame someone blame our gov, they're the ones poorly managing the poor communities around our country, and at the same time targeting them for the smallest crimes, which causes them to hate everything around them, which them causes them to raise their kids like this	905984985051652096	Volcano Queen	Sly_Fox02		United States	yes	structural	['poorly managed  ', 'targeted for small crimes  ', 'hate everything  ', 'raise kids poorly  ']
1590460691177086976	yes	Wed Nov 09 21:45:52 +0000 2022	@EndWokeness Well now you don't have to be sad when people get attacked or go homeless or business burns down. They wanted it that way. Now we get to sit back and watch the show. 🍿	942442295697268736	Christian (Man/Dude)	PS4Chris118		United States	yes	individual	['indifferent to suffering  ', 'enjoy chaos  ']
1603989832547856384	yes	Sat Dec 17 05:45:51 +0000 2022	#image @OpenAIChat_BOT poor man trading infront of computer to get rich	1589645643764858880	Decentralised guy	LFGbull		United States	no	individual	['poor  ', 'desperate  ', 'seeking quick wealth  ']
1627093326490107910	yes	Sat Feb 18 23:50:53 +0000 2023	@Susanep10 @RNCResearch You left out trump's 2017 tax cut for the working class expired and now taxes goes up every year until 2027	1304391854360846336	i predict trump will be indicted	Pauldadetailpro		United States	no	structural	[]
1620201033569030144	yes	Mon Jan 30 23:23:22 +0000 2023	@PinPicz @cooldudettv @JakeSucky Grammatically, I can see how you’d interpret it that way. Contextually, he was solely attacking the US HC system. If society cared about the poor, we wouldn’t need Mr Beast to go to such lengths to make videos. It’s not his job. It’s great that he took the initiative though.	1185438330323906566	Jean Smith	JeanLikeJohn		United States	no	structural	['poor  ', 'dependent on charity  ', 'neglected by society  ']
1584733199993016320	yes	Tue Oct 25 02:26:52 +0000 2022	@cwebbonline @GavinNewsom Want to explain why CA has the highest poverty and homeless rate in the country?	2402469601	Defiance Lady	defiance_lady		United States	no	structural	[]
1635055454916329472	yes	Sun Mar 12 23:09:32 +0000 2023	@SkyNews Oscar's 😂 as they walk down their carpet, thousands of homeless line the streets, why can't Hollywood have an organization that gives their proceeds to those homeless? Definitely not watching.	351960435	LadyKat47🇺🇸	Lmvm71		United States	no	structural	['homeless  ', 'dependent on charity  ']
1601038104743542784	yes	Fri Dec 09 02:16:44 +0000 2022	@getnickwright I mean when you think about how many poor people are in prison HERE for the same thing it's pretty sad people like you only care cause it's someone rich and famous	44755080	Donnie Howard	DonnieHoward2		United States	yes	individual	['poor people  ', 'in prison  ', 'only care about rich and famous']
1621434958140313600	yes	Fri Feb 03 09:06:33 +0000 2023	It's the same radical right that shoves religion down the throats of the poor, and wants to put us in shotgun weddings to the county pig. They're hypocrites. Money bends their values, for certain people. They created a system where massive wealth inevitably ends up in few hands.	82621791	Jacques Tourdet	drj2501		United States	no	structural	['poor  ', 'shotgun weddings  ', 'hypocrites  ']
1635294079914491909	yes	Mon Mar 13 14:57:45 +0000 2023	@tlrdrkmrgn I don't see a lot of people in this ecosystem providing food and housing or helping the poor and sick and struggling, Taylor. But I do see a lot of the tech bros who have driven home prices in SF &amp; the Bay up so high that civil servants can't afford to live in their own cities.	1292165074283503617	🔁 🆁🅴🅿🅻🅰🆈 (politics)🗽	CaliCoastReplay		United States	no	structural	['struggling  ', 'poor  ', "civil servants can't afford housing  "]
1588928185496141825	yes	Sat Nov 05 16:16:14 +0000 2022	@ChuckGrassley Where were a of these democrats when they were voting to destroy our economy? Oh yeah living it up while the working people and the poor suffer! Now they want more time to finish off the American people and economy! The only thing coming to them is a red wave vote Republican!	1588306981940510720	me G	DaleGar16445655		United States	yes	individual	['living it up  ', 'working people  ', 'poor suffer  ']
1563125439375126535	yes	Fri Aug 26 11:25:20 +0000 2022	@RepDLesko A large majority of Red states are WELFARE DEPENDANT AND LIVE BELOW THE POVERTY LINE = RED STATE SOCIALISM FUNDED BY YOUR TAX DOLLARS https://t.co/kvNW8mSEvx	1186630772683354112	Truth Seeker 👩🏻‍💻	WSSMomma		United States	yes	individual	['welfare dependent  ', 'live below the poverty line  ', 'socialism  ']
1563649819322863617	yes	Sat Aug 27 22:09:02 +0000 2022	@ErieNotEerie IRONY: Poor &amp; Disenfranchised cleave to the very people who cause their Woe - GOP “If you're not careful, the newspapers will have you hating the people who are being oppressed, and loving the people who are doing the oppressing.” - Malcom X	4878726569	George Reiter	ReiterGeorge		United States	no	structural	['poor  ', 'disenfranchised  ', 'oppressed  ']
1575799796064915456	yes	Fri Sep 30 10:48:42 +0000 2022	@ZntvA @VitalSunrise @LePapillonBlu2 @MesoMax919 HUGE difference when a natural disaster takes everything away from you than asking to pay of your student loans (a choice you made to go to college) or being on welfare because you’re too LAZY to get a job!	1440696637681139713	RobbiesGirl	livebelivelaugh		United States	yes	individual	['lazy  ', 'dependent on welfare  ']
1632488211946815489	yes	Sun Mar 05 21:08:14 +0000 2023	@WhiteHouse Over 500,000 homeless and there are no requirements that even a measly 5% of those new jobs that are government funded be given two employable homeless https://t.co/4Xni2IDbPB	1593272491845091329	Game Reset	ResetGame8		United States	no	structural	[]
1625299520195010561	yes	Tue Feb 14 01:02:56 +0000 2023	@lindyli From my experience just “giving” food and money to homeless people in shelters doesn’t help the underlying issue of homelessness. I know. I volunteer in one. It’s great to stabilize them at first but homeless people need to look at the addiction issues only God can solve.	1586823348855644160	PhotonTorpedo🚀🚀🚀🚀	PimpnShrtSelrs		United States	yes	individual	['addiction issues  ', 'need for divine intervention  ']
1563615598868893696	yes	Sat Aug 27 19:53:04 +0000 2022	before him. They obviously think THEIRS is the only tax money that goes to welfare. (They won't even recognize the fact that Social Security/Disability &amp; Medicare come from special taxes that are paid separate from income taxes, so they do NOT take 60% of the budget. They have	1027508410374340608	🌊🌹🐴 Caryn 🐎🌹🌊 🇺🇲🇺🇦 #SlavaUkraini!	Loves_Equines		United States	no	none	['dependent on welfare  ', 'entitlement mentality  ']
1606343863614021632	yes	Fri Dec 23 17:39:56 +0000 2022	@DonaldJTrumpJr That’s pretty rich, unlike you and your’s, junior. The Trumps have been living off the public’s welfare system since Daddy-dearest set up shop decades ago and it continues through today.	1003436457116229632	The Cat Whisperer	sarahjo4		United States	yes	structural	['living off welfare  ', 'dependent on public assistance  ']
1607939733518450693	yes	Wed Dec 28 03:21:21 +0000 2022	@hsrgood @elonmusk When NET comes out, poor people will be able to have them. A small one will be 3 place tandem, allowing two to park in one parking stall. A person can sleep in it too if homeless. A person on minimum wage could own one and be just fine. No way with EVs and hard with old ICE.	60453854	Seaplaneguy	seaplaneguy		United States	no	individual	['poor  ', 'homeless  ', 'minimum wage']
1626509083988705282	yes	Fri Feb 17 09:09:19 +0000 2023	@DavidKnestrick @tin_man_66 Yeah thats what I saw also. Those poor people over there. They are the ones suffering and all the people that believe in Ukrain when their leader is the ones doing it. Not to mention the money laundry going on. It makes me sick. This is NOT WHO WE R! Not who I am!	1327591178280312836	Layla	Layladophin		United States	no	individual	['poor  ', 'suffering  ', 'money laundering  ']
1562980842930335744	yes	Fri Aug 26 01:50:46 +0000 2022	@jenniferatntd Those poor people. That is so dangerous!	943172632186417152	Jonathan C	JonathanCoopSC		United States	no	none	['poor  ', 'dangerous  ']
1598691616121769984	yes	Fri Dec 02 14:52:38 +0000 2022	@BentleeBec @MarkoSilberhand @JoJoFromJerz That’s a bunch of poor characters destined to destroy America	817441122716975107	Impetus	lev89736904		United States	yes	individual	['poor  ', 'destined to destroy America  ']
1583237951143653376	yes	Thu Oct 20 23:25:17 +0000 2022	@OrangeChuck It’s called depending on the government to make up the difference. Aka: corporate welfare.	636933399	Lady Trishalicious🌺🦮🐾	bikinimowing		United States	no	structural	['dependent on government  ', 'corporate welfare  ']
1583893284786966533	yes	Sat Oct 22 18:49:21 +0000 2022	@stephen_richer Stay poor - vote democrat	1343578692941991936	TheBusinessAdvisor	Lodge20201		United States	yes	individual	['stay poor  ', 'vote democrat  ']
1625437916473303043	yes	Tue Feb 14 10:12:53 +0000 2023	@TalbertSwan Brett's a member of the club..Steal from the Poor and give to the Rich. Sad	982847845291175937	Sharon Jackson	SharonJ91289702		United States	yes	structural	[]
1606031088723251200	yes	Thu Dec 22 20:57:04 +0000 2022	@ElijahSchaffer Minimum wage in Massachusetts is $14.50 …in poor red states it’s $7.25….Why isn’t a Happy Meal 50% less in Mississippi compared to Massachusetts?	352675385	sjones	skorea245		United States	no	structural	['poor  ', 'red states  ', 'low wages  ']
1635214443159392258	yes	Mon Mar 13 09:41:18 +0000 2023	@joncoopertweets Bad decisions keep people poor, like listening to any political party and falling in line with them with your eyes wide shut. Ignoring the facts and truth. Make better choices people.	1608517718168281091	Derik Powell	DerikPowell3		United States	yes	individual	['bad decisions  ', 'lack of awareness  ', 'poor choices  ']
1611674978566705152	yes	Sat Jan 07 10:43:53 +0000 2023	#EverRise #everrise #EverRiseNFTs Poor investors struggle through those projects changes and the projects lose credibility and trust! Wake up and invest in 🛠️ that will make your project SHINE! $RISE is here for you it’s not competition it’s being SMART! WORK SMARTER🚫HARDER	1312516776870268928	Dom$RISE	dom47194305		United States	no	individual	['poor  ', 'struggle  ', 'lose credibility  ', 'not smart  ']
1578157766208032768	yes	Thu Oct 06 22:58:26 +0000 2022	@HeatherB71982 @JeSuisThatChick @quenblackwell It’s a form of bragging. (In poor taste) https://t.co/nG22qt5mQW	750077318	R. Dae	__ItsRD		United States	no	individual	[]
1601857652652490752	yes	Sun Dec 11 08:33:20 +0000 2022	im glad im an old coomer cause you can tell when poor sexually frustrated people are taking it out on others for no good reason it makes me appreciate the life ive got yolo and you not cumming KEKW LULW	743720612896509952	Rishad	BoroKhela		United States	yes	individual	['poor  ', 'sexually frustrated  ', 'taking it out on others  ']
1582367928191967233	yes	Tue Oct 18 13:48:07 +0000 2022	@POTUS You kill me. You have decimated the middle class and the poor. You trick people with lies and steal from your country try and its people. Soon everyone will know what you and Hunter did in Russia. You can't kill everyone.	12146602	Rudy McCormick	1_Web_Marketing		United States	no	structural	['poor  ', 'tricked  ', 'decimated  ', 'steal from their country  ']
1562906245173895168	yes	Thu Aug 25 20:54:20 +0000 2022	@JonesHospodTX Exactly. Throughout our history, there are numerous areas of this country where people were purposely kept poorly educated for cheap labor in mills, fields &amp; factories. Many of those jobs are now automated, yet educational opportunity still lags behind especially for the poor.	1665323814	What'sAllThisNow	SeeHearSmell		United States	no	structural	['poorly educated  ', 'cheap labor  ', 'lagging educational opportunity  ']
1607450195586949120	yes	Mon Dec 26 18:56:06 +0000 2022	@elonmusk @esthercrawford Note: Elon Musk was so poor that he couldn't afford a house and an office for his company. He ended up sleeping on the couch in his small office and showering at a local gym.	1600587510329090049	⚡️🧠	BTC_CRPTO		United States	no	individual	[]
1571486159389458432	yes	Sun Sep 18 13:07:51 +0000 2022	@cnnbrk White, rich, wealthy, racist people exposed at Martha’s Vineyards kicking colored immigrants out and deporting them ! Please protest on the island of Martha’s Vineyard and right off the island of Martha’s Vineyard to get low income housing and section 8 housing on the island !	27778592	TheBlank	TheBlank		United States	yes	structural	['racist  ', 'wealthy  ', 'low income']
1628568820372631557	yes	Thu Feb 23 01:33:58 +0000 2023	@AshleyPhoenixxx @pupccubus Hmm… so ppl are mad about ppl on “welfare” etc having children bc it “gets them a check” but WTF is this then like… ur peers are abusing the system too, susan 🤢🤯	1199832416946446339	Demon Time (NSFW 18+)Free Snap 4 subs/noPPV	erikafloydxo		United States	yes	individual	['abusing the system  ', 'dependent on welfare  ']
1590218718248062976	yes	Wed Nov 09 05:44:21 +0000 2022	@RonPerrinejr1 @KelliSpitze @The_FJC Exactly. It’s Philly and Pittsburgh. Easy sell to the uneducated masses there.	2361204950	stephanie	gritshappen		United States	yes	none	['uneducated  ', 'masses  ']
1603581851897061376	yes	Fri Dec 16 02:44:41 +0000 2022	@BelvedereNos @LiberalNerd1 @davenewworld_2 As is poverty and how poor the area you grow up in is.	2244651308	GGZ	GGZ_71		United States	no	structural	[]
1565110206308179972	yes	Wed Aug 31 22:52:06 +0000 2022	@FLSwampBoy @FoxNews And let's not forget homelessness and high rents..yes these things people will be voting on	351960435	Ultra LadyKat47🇺🇸	Lmvm71		United States	no	none	[]
1577502565700362240	yes	Wed Oct 05 03:34:54 +0000 2022	@Bel_B30 This guy is a raving maniac and has to be stopped. This has to be a criminal act with all the adverse effects of the jab. How does one person get that much power that enables him perform this BS. Plus his stats is a Shithole with all the homeless.	959554726617583616	The Truth is There	ShakBurgh		United States	yes	individual	['criminal  ', 'homeless  ', 'shithole  ']
1582357409259196420	yes	Tue Oct 18 13:06:19 +0000 2022	@ChuckGrassley Meanwhile, Republican states are federally-dependent welfare queens. Wanna curtail reckless spending? Start there.	1393486296	joe	josephgetti		United States	yes	individual	['federally-dependent  ', 'welfare queens  ', 'reckless spending  ']
1575134546051358721	yes	Wed Sep 28 14:45:15 +0000 2022	@ItsMattEhlers @JacksonSlocum @TheBuffaloNews They are trying to feel better about their candidate. He's running a campaign of fear, and a tax cut he fails to show how he will pay for it. We all know he will pay for it by cutting things for lower income people, they don't have lobbyists!	834280860815917056	Dan	heylookitsdans		United States	yes	structural	['lack of influence  ', 'dependent on government support  ', 'voiceless  ']
1573715698098085888	yes	Sat Sep 24 16:47:15 +0000 2022	PETA is to animal rights in what Meghan Markle is to #feminism. I support animal rights but not the egos of rich women. Poor people can’t afford a #vegan lifestyle that shuns “others” Ferragamo boots. #sarcasm	2225730254	Zerbert Music and Lifestyle	ZerbertMusic		United States	yes	none	['poor people  ', "can't afford vegan lifestyle  ", 'shuns others  ']
1623176937915940866	yes	Wed Feb 08 04:28:33 +0000 2023	@RepMattGaetz What bills have you legislated to make things better for these poor Americans?	942219994670206976	Savvie ♐️	shukkah	United States	United States	no	none	[]
1582782167104425986	yes	Wed Oct 19 17:14:09 +0000 2022	@CryptoNCoffeee Shit smashed the wrong button 😢🥺🤣 Wtf poor millionaire newby, welcome to crypto	956555709910577152	🇩🇴 LEO LUNA 🇩🇴 #Mevstax	Leo718NY		United States	yes	individual	['poor  ', 'newby  ']
1593087118581985281	yes	Thu Nov 17 03:42:21 +0000 2022	@7hugstin @benbiotic They were not entitled to our money, but they got it and made poor decisions with it.	143354735	Gus Number 23	GEGus23		United States	yes	individual	['poor decision-making  ', 'entitlement  ']
1574212516418396160	yes	Mon Sep 26 01:41:26 +0000 2022	@FoxNews Importing poor illiterates from the 3rd world and exploding government spending to care for them is a GREAT financial idea! Oh and he wants MORE than 3 million illegals per year??	908548248368852992	♦️Autonomous Allison Zone♦️	AutonomousAllie		United States	yes	individual	['poor  ', 'illiterates  ', '3rd world  ', 'illegals  ']
1591654030077755397	yes	Sun Nov 13 04:47:46 +0000 2022	@KylieHansen @standardformat @davidhogg111 Yeah screw the poor people out in the boonies who don't have what I have and have different needs because nobody is around. Cities supremacy dude all you other people your lives don't matter. Man if feels good to be a leftist all of a sudden. Good thing it's not tyranny...	1534126564656304128	Tiny Smasher	JesseBo97853861		United States	yes	none	['poor  ', 'different needs  ', "lives don't matter  "]
1572451230793744384	yes	Wed Sep 21 05:02:42 +0000 2022	@CarnivalOfSin00 poor people fr	343751866	Dam	HeyImDam		United States	yes	individual	['poor  ', 'uneducated  ']
1573791585338380293	yes	Sat Sep 24 21:48:48 +0000 2022	...Don't let Ime Udoka cheating on Nia Long distract you from the fact Brent Farve stole $5 million in welfare funds and hasn't been charged yet.	1433491766464897029	Quandadadon7788	quandadadon7788		United States	no	individual	['welfare fraud  ', 'entitlement  ']
1623121933062791168	yes	Wed Feb 08 00:49:59 +0000 2023	@Alihme88 @RandylVlarsh Look at the shit eating grins on these pigs' faces and tell me they don't go out of their way to fuck with people who are homeless, transient, who are mentally unwell, and who society has deemed lesser. https://t.co/2xwBLkY7CW	2320533007	CPAhole	ButtrmlkPncakes		United States	yes	structural	['homeless  ', 'transient  ', 'mentally unwell  ', 'deemed lesser  ']
1604706347664265216	yes	Mon Dec 19 05:13:01 +0000 2022	@GoodFellah91 He is a poor man’s Johnny Manziel without being as good. He could develop but there isn’t much he has shown that says NFL talent	1375053616084566026	Fuzzy	Zeallor27		United States	yes	individual	['poor  ', 'not talented  ']
1569400408107536385	yes	Mon Sep 12 18:59:49 +0000 2022	@catturd2 Please update. Poor things 💕-you included!	1501976859403243524	CriticalThinker	Critica79666368		United States	no	none	['poor  ', 'helpless  ']
1621934548001984513	yes	Sat Feb 04 18:11:44 +0000 2023	Thats the fucked up part I don't understand. The prostitutes got their own place, they make the money but the children gets neglected and the homeless child molesters get drugs, foods, and shelter for free. Depends on the prostitutes, the homeless child molesters gets the kids.	1212572817872416768	Phory	SophalyM		United States	yes	individual	['neglectful  ', 'drug users  ', 'dependent on welfare  ', 'criminal']
1593605846138818563	yes	Fri Nov 18 14:03:36 +0000 2022	They make the average income of the people in the party- WE ARE BEING RUN BY PEOPLE THAT HATE US WORKING FOLKS, who look down on us like my life is less important because I don’t have millions in the bank, Dems seem to care more about our lives than Republicans by far BUT	1323863832	pjsblessedbe	pjmcgovern4		United States	yes	individual	['look down on  ', 'less important  ', 'working folks  ']
1581154068525113345	yes	Sat Oct 15 05:24:41 +0000 2022	New York City is the place to be for young adults from households in the highest income brackets. The top destination for young adults with the poorest parents is Atlanta. The middle class prefers Los Angeles. https://t.co/5obQS2v31d	1291738383023144961	Kevin Bao	kevinbaojz		United States	no	structural	['poorest parents  ', 'low socioeconomic status  ']
1589397674327146498	yes	Sun Nov 06 23:21:49 +0000 2022	Give a little loving, but I still gon' need some more, rob it Stealing from the rich and then give it to the poor Telling everbody it don't matter anymore, she said All I really needed was a friend like you Help me through and together we can change	1570811718690906114	bbgirl 🌙	Puciinaa		United States	no	none	[]
1614736539275399168	yes	Sun Jan 15 21:29:25 +0000 2023	@AnnieLennox Another video of a black life resisting arrest and another post from people like you trying to start another BLM riot in-order to destroy more poor neighborhoods that YOU don't live in.	814228485367533572	They call me Cyn	CynzGodzchild2		United States	yes	individual	['criminal  ', 'poor neighborhoods  ', 'destructive']
1589724958191943681	yes	Mon Nov 07 21:02:20 +0000 2022	@realDailyWire Vote Red! Vote against the defund then police! Vote against inflation! Vote against the poor Boarder policies, vote against the damn crime wave that’s has been taking place! Vote against the fentanyl crisis! Vote to take this damn country back! VOTE RED!!!!	1519061612287561728	BrinNon-yah-business	Brandi5150plus		United States	yes	individual	['crime  ', 'poor border policies  ', 'fentanyl crisis  ']
1624450563307102208	yes	Sat Feb 11 16:49:29 +0000 2023	Exactly!!! 💯 % of someone's #income, is NOT doable!!!!! #life	1294246688471658496	Clinton Rusthoven	ClintonRusthov2		United States	no	individual	[]
1589827893357875200	yes	Tue Nov 08 03:51:22 +0000 2022	@ReverendWarnock Your obscene lies, “Reverend.” After Jake Tapper’s reveal re your fake and intentionally misleading ads, I’ve taken a closer look at items like the Ebeneezer slum apts that DO have eviction pleadings filed ag poor tenants who are behind only de minimus amts, etc.	1246626153475031047	StandNThMiddle	StuckNDaMidd1e		United States	yes	individual	['poor  ', 'tenants  ', 'eviction  ', 'slum']
1566484311234289666	yes	Sun Sep 04 17:52:18 +0000 2022	@JeffYork13 @Sirius4Loki @POTUS What about kids who were disowned by their parents and had to sacrifice and pay their own way through school because mommy and daddy said “You’re on your own, don’t ask us for anything ever.” What if poor kids paid off those loans alone? So what! The future should better.	895812875230605312	QueenOfTheTreeLands 🍥	Queen_TreeLands		United States	no	individual	['disowned  ', 'sacrifice  ', 'poor kids  ']
1592904830418550784	yes	Wed Nov 16 15:38:00 +0000 2022	@rechievaldez Helo sister I want to come to your country I want to come and work in your country I am a poor person no one is listening to my voice I have contacted you I believe you will need us I really request you please contact me please 😢😢😢	1492015524347265025	Imran Khizar	Khizar20Khizar		United States	no	individual	['poor  ', 'voiceless  ', 'dependent']
1620234123129520128	yes	Tue Jan 31 01:34:52 +0000 2023	@ramzpaul Defund WashDC! Washington DC fruitcakes force a increase of the prices on everything to see how many more people they can MURDER by freezing or starvation. Electric bills 4 low income over 400 bucks. White people unable to get food stamps and our taxes help pay for that.	3224780893	Desi Mac	desimac13		United States	yes	structural	['low income  ', 'unable to get food stamps  ', 'taxes help pay for that  ']
1602748940285362176	yes	Tue Dec 13 19:34:59 +0000 2022	I’m all for making sure nobody is homeless but idk about this. What do y’all think the process for free resources? Pick what you want and you get it? Who gets the brand new 3 bedroom apartment unit? Anybody?	2230834706	Dex	dextheflexgod		United States	no	individual	['entitlement  ', 'misuse of resources  ', 'undeserving of assistance  ']
1605377441748303873	yes	Wed Dec 21 01:39:43 +0000 2022	@JessicaLBurbank Aren't you the person who advocates beating up homeless people.	1287949901838594048	Robot Dad	RobotBearDad		United States	yes	none	[]
1629269738013569024	yes	Fri Feb 24 23:59:10 +0000 2023	@NotReida @ski95252 @Alicia247Coffee @LaurenWitzkeDE @DiedSuddenly_ So the doctors show you their actual numbers? Or just their losses so they can cry poor and still live in multi million dollar houses?	1534877078495055872	Patriot-1776	RedFox1776		United States	yes	individual	['cry poor  ', 'live in multi million dollar houses  ']
1623154817165139968	yes	Wed Feb 08 03:00:39 +0000 2023	@MarioNawfal What about the degens who would gamble their income each month and stay poor?	492433295	Nieri.eth 🛸🦈 (💙,🧡)	NickNieri		United States	yes	individual	['degens  ', 'gamble  ', 'stay poor  ']
1573672433650786305	yes	Sat Sep 24 13:55:20 +0000 2022	@Eric_Schmitt Women’s rights are at risk, seniors will lose SS and Medicare, prescriptions will sky rock, we’ll lose our democracy, the rich will get richer, and the poor will suffer, IF you vote republican. Fixed it.	823767503201390592	JM🇺🇸🌊	JMinsocal		United States	no	structural	[]
